base_price	delivery_expected_date	delivery_type	discount_rate	href	is_soldout	item_id	name	price	product_id	rating	rating_count	vendor_item_id	brand_name	breadcrumb
15,130	내일(금) 9/6 도착 보장	로켓배송	30%	/vp/products/57752121?itemId=200294672&vendorItemId=3475853795		200294672	보너츠 슈퍼 베리 넛츠 선물세트, 20g, 25개입	10,590	57752121	4.0	(8)	3475853795	보너츠	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
37,500	수요일 9/11 도착 예정		14%	/vp/products/280855010?itemId=891495001&vendorItemId=5243264265		891495001	[동원선물세트] 특 22호, 1개	32,200	280855010			5243264265	[동원선물세트]	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
79,000	수요일 9/11 도착 예정		10%	/vp/products/283122138?itemId=898500026&vendorItemId=5254869088		898500026	[백화점][19추석세트][동원] 행호세트	71,100	283122138			5254869088	백화점명절선물세트(식품)	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
68,000	수요일 9/11 도착 예정		10%	/vp/products/283122148?itemId=898500105&vendorItemId=5254869118		898500105	[백화점][19추석세트][동원] 진호 세트	61,200	283122148			5254869118	백화점명절선물세트(식품)	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
25,000	내일(금) 9/6 도착 보장	로켓배송	21%	/vp/products/54629972?itemId=190604839&vendorItemId=3452107491		190604839	보너츠 고급 스마트컵 3종 견과 선물세트, 1세트	19,720	54629972			3452107491	보너츠	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
101,150	수요일 9/11 도착 예정		21%	/vp/products/231800201?itemId=735552039&vendorItemId=4857887515		735552039	한우선물세트 보양 4호 4kg 사골+소뼈 해조류 건어물 정육 멸치 셋트 추석, 1개	79,640	231800201			4857887515	히쭈유통	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/286778580?itemId=909090447&vendorItemId=5275468183		909090447	[K쇼핑]사조 수제햄 캠프앤하우스 델리카테센 선물세트, 사조 캠프 수제햄 추석선물세트	49,700	286778580			5275468183	사조대림	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/272163951?itemId=856564910&vendorItemId=5174000388		856564910	사조 프리미엄 감사 7호 선물세트 + 쇼핑백, 1세트	43,200	272163951	4.5	(2)	5174000388	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195541', '참치통조림세트')]
76,130	수요일 9/11 도착 예정		20%	/vp/products/220647775?itemId=688252471&vendorItemId=4765081539		688252471	CJ 현명한선택 v 3호 스팸 선물세트 쇼핑백포함 혼합 해조류 멸치 구정 도매 추석, 1개	60,580	220647775			4765081539	히쭈유통	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/284471319?itemId=902933326&vendorItemId=3302029330		902933326	CJ 스팸 특선 6호 선물세트 3개, 단품	85,000	284471319			3302029330	CJ	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
147,900	수요일 9/11 도착 예정		21%	/vp/products/230288163?itemId=730283689&vendorItemId=4846658321		730283689	롯데 프리미엄 혼합 4호 x 4EA 1박스 쇼핑백 포함 선물세트도매 건어물 추석, 1개	116,460	230288163			4846658321	히쭈유통	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
41,200	내일(금) 9/6 도착 보장	로켓배송	4%	/vp/products/54629895?itemId=190604728&vendorItemId=3452107467		190604728	보너츠 고급 보틀컵 4종 견과선물세트, 810g, 1세트	39,550	54629895	4.5	(3)	3452107467	보너츠	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/31674789?itemId=119263076&vendorItemId=3241086969		119263076	착한습관 견과 3종 선물세트 B 브라질너트 + 카카오닙스 외, 650g, 1세트	24,980	31674789	4.5	(32)	3241086969	착한습관	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
	화요일 9/10 도착 예정			/vp/products/290835260?itemId=920223917&vendorItemId=5291642754		920223917	동원 명품혼합 V10호/추석선물세트/명절선물, 단품	67,400	290835260			5291642754	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/176540629?itemId=504639953&vendorItemId=4291584731		504639953	설 추석 명절선물세트 청정원 실속형 6입 선물세트	18,900	176540629			4291584731	기타=상세설명참고	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
75,000	화요일 9/10 도착 예정		17%	/vp/products/289450604?itemId=916225144&vendorItemId=5285779290		916225144	사조해표 사조참치 3호 명절선물 추석선물	62,000	289450604			5285779290	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
72,000	화요일 9/10 도착 예정		16%	/vp/products/289522404?itemId=916411089&vendorItemId=5286045871		916411089	사조해표 사조안심팜호 명절선물 추석선물	60,000	289522404			5286045871	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
40,000	화요일 9/10 도착 예정		17%	/vp/products/289314463?itemId=915856790&vendorItemId=5285216384		915856790	사조해표 사조참치 1호 명절선물 추석선물	33,000	289314463			5285216384	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
75,000	화요일 9/10 도착 예정		14%	/vp/products/289531208?itemId=916435079&vendorItemId=5286076407		916435079	사조해표 사조참치 9호 명절선물 추석선물	64,000	289531208			5286076407	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	수요일 9/11 도착 예정			/vp/products/280607705?itemId=890779746&vendorItemId=5241760875		890779746	[백화점][19추석세트][CJ제일제당] 스팸 Black Label 선물세트	83,900	280607705			5241760875	백화점명절선물세트(식품)	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
63,000	화요일 9/10 도착 예정		17%	/vp/products/289314464?itemId=915856793&vendorItemId=5285216382		915856793	사조해표 사조안심 S3호 명절선물 추석선물	52,000	289314464			5285216382	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
120,000	화요일 9/10 도착 예정		18%	/vp/products/289314450?itemId=915856742&vendorItemId=5285216353		915856742	사조해표 사조안심 S1호 명절선물 추석선물	98,000	289314450			5285216353	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/1576790?itemId=29995560&vendorItemId=5214836232		29995560	동원 특15호 선물세트 + 쇼핑백, 5세트	89,900	1576790	4.5	(72)	5214836232	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/287198066?itemId=910226745&vendorItemId=5277213163		910226745	별도표기 사조안심23호 선물세트 추석선물 명절 추석 선물세트, 단품	67,910	287198066			5277213163	별도표기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
89,000	화요일 9/10 도착 예정		15%	/vp/products/289450674?itemId=916225299&vendorItemId=5285779570		916225299	사조해표 사조안심팜 S1호 명절선물 추석선물	75,000	289450674			5285779570	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/286224113?itemId=907581058&vendorItemId=5272745353		907581058	사조해표 안심특선 N-6호 선물세트, 1set	27,000	286224113			5272745353	사조해표	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
18,900	내일(금) 9/6 도착 보장	로켓배송	8%	/vp/products/15124807?itemId=62259924&vendorItemId=3097475104		62259924	감성시장 하루견과 청포도 요거트 선물세트, 800g, 1박스	17,290	15124807	4.0	(115)	3097475104	감성시장	[('/', '쿠팡 홈'), ('/np/categories/427729', '오피스간식/용품'), ('/np/categories/427803', '견과/과일'), ('/np/categories/427804', '견과'), ('/np/categories/427816', '혼합견과/믹스넛')]
	수요일 9/11 도착 예정			/vp/products/288804612?itemId=914496256&vendorItemId=5283629928		914496256	별도표기 안심특선7호 명절 추석 선물 참치 명절 추석 선물세트, 단품	52,250	288804612			5283629928	별도표기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/267195807?itemId=837651211&vendorItemId=5132460794		837651211	착한습관 견과 & 건과 & 차 6종 종합선물세트, 1240g, 1세트	61,300	267195807			5132460794	착한습관	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
27,900	9/17 도착 예정		13%	/vp/products/288064032?itemId=912530560&vendorItemId=5280592473		912530560	한가위 동원 스페셜 21호 추석명절 선물세트+쇼핑백포함	24,000	288064032			5280592473	무료배송	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/289831817?itemId=917383736&vendorItemId=5287170458		917383736	대상 청정원9호 추석선물세트, 1개	34,000	289831817			5287170458	대상	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
